6,829911,829911
6,830808,830808
6,832991,832991
6,833151,833151
6,833275,833275
6,833311,833311
6,838000,838000
6,838180,838180
6,838340,838340
6,838380,838380
6,866759,866759
6,869253,869253
6,870467,870467
6,870599,870599
6,872125,872125
6,872194,872194
6,872660,872660
6,872766,872766
6,873470,873470
6,873514,873514
6,873910,873910
6,873998,873998
6,875479,875479
6,875641,875641
6,876548,876548
6,877558,877558
6,878496,878496
6,878754,878754
6,878797,878797
6,888951,888951
6,888991,888991
6,889591,889591
6,889711,889711
6,890791,890791
6,890951,890951
6,891111,891111
6,891271,891271
6,891591,891591
6,891671,891671
6,892161,892161
6,892271,892271
6,894013,894013
6,894030,894030
6,894245,894245
6,895354,895354
6,895935,895935
6,896067,896067
6,896639,896639
6,897008,897008
6,897035,897035
6,897664,897664
6,898074,898074
6,898454,898454
6,900167,900167
6,901505,901505
6,906651,906651
6,906739,906739
6,914770,914770
6,920082,920082
6,920205,920205
6,920369,920369
6,920451,920451
6,923905,923905
6,924073,924073
6,924202,924202
6,924991,924991
6,925229,925229
6,925317,925317
6,926578,926578
7,863600,863600
7,863810,863810
7,863978,863978
7,864062,864062
7,865948,865948
7,866082,866082
7,882539,882539
7,882739,882739
7,883409,883409
7,883568,883568
7,883732,883732
7,883820,883820
7,891485,891485
7,905416,905416
7,905434,905434
7,905753,905753
7,905846,905846
7,906124,906124
7,906310,906310
7,907084,907084
7,913198,913198
7,913209,913209
7,913705,913705
7,914677,914677
7,914829,914829
7,918833,918833
8,809272,809272
8,809463,809463
8,810169,810169
8,810243,810243
8,810538,810538
8,810624,810624
8,812183,812183
8,812259,812259
8,813932,813932
8,814016,814016
8,815809,815809
8,816665,816665
8,819598,819598
8,822124,822124
8,822731,822731
8,825808,825808
8,825907,825907
8,827258,827258
8,836112,836112
8,836153,836153
8,836823,836823
8,837249,837249
8,838993,838993
8,840502,840502
8,840546,840546
8,841418,841418
8,845185,845185
8,845317,845317
8,845397,845397
8,879717,879717
8,880798,880798
8,880828,880828
8,882046,882046
8,882198,882198
8,882240,882240
8,883633,883633
8,883740,883740
8,884921,884921
8,884994,884994
8,885359,885359
8,886276,886276
8,886316,886316
8,886496,886496
8,888234,888234
8,888266,888266
8,890088,890088
8,890713,890713
8,892971,892971
8,893097,893097
8,894449,894449
8,894659,894659
8,894701,894701
8,895026,895026
8,897302,897302
8,898318,898318
8,902129,902129
8,906762,906762
8,908753,908753
8,908795,908795
8,913589,913589
8,916948,916948
8,918416,918416
8,918425,918425
8,919347,919347
8,919754,919754
8,919787,919787
8,920753,920753
8,921990,921990
8,922117,922117
8,922360,922360
8,923553,923553
8,923839,923839
9,808460,808460
9,809440,809440
9,809604,809604
9,810711,810711
9,810752,810752
9,813007,813007
9,813212,813212
9,813294,813294
9,813589,813589
9,813704,813704
9,813985,813985
9,814444,814444
9,814606,814606
9,814729,814729
9,814934,814934
9,814975,814975
9,815262,815262
9,815443,815443
9,815631,815631
9,815713,815713
9,816451,816451
9,817255,817255
9,819239,819239
9,819284,819284
9,821904,821904
9,821996,821996
9,823622,823622
9,823790,823790
9,824118,824118
9,824282,824282
9,824405,824405
9,824610,824610
9,824774,824774
9,825799,825799
9,825963,825963
9,826004,826004
9,826291,826291
9,826332,826332
9,826783,826783
9,827260,827260
9,827398,827398
9,827562,827562
9,827767,827767
9,827890,827890
9,827931,827931
9,837282,837282
9,837320,837320
9,842580,842580
9,842773,842773
9,842896,842896
9,843306,843306
9,843370,843370
9,877623,877623
9,877828,877828
9,877992,877992
9,878197,878197
9,878279,878279
9,878771,878771
9,878812,878812
9,881846,881846
9,882010,882010
9,882051,882051
9,900020,900020
9,900173,900173
9,900352,900352
9,900460,900460
9,901075,901075
9,901239,901239
9,901362,901362
9,903394,903394
9,903535,903535
9,903740,903740
9,903904,903904
9,904068,904068
9,904150,904150
9,908754,908754
9,908838,908838
9,920976,920976
9,921165,921165
9,921288,921288
9,921493,921493
9,921657,921657
9,921821,921821
9,921985,921985
9,922149,922149
9,922313,922313
9,922477,922477
9,922682,922682
9,922764,922764
9,922893,922893
9,924404,924404
9,924568,924568
9,924732,924732
9,924896,924896
9,925060,925060
9,925224,925224
9,925388,925388
9,925552,925552
9,925716,925716
10,804615,804615
10,811559,811559
10,832828,832828
10,832947,832947
10,833133,833133
10,833928,833928
10,834593,834593
10,834773,834773
10,870515,870515
10,889881,889881
10,895670,895670
10,897717,897717
10,914449,914449
10,920072,920072
10,920518,920518
10,920595,920595
10,920775,920775
10,921600,921600
1,820731,820731
1,820903,820903
1,820989,820989
1,823277,823277
1,823409,823409
1,823556,823556
1,823812,823812
1,823988,823988
1,824396,824396
1,888039,888039
1,888083,888083
1,890899,890899
1,891148,891148
1,891251,891251
1,893840,893840
1,893975,893975
1,894110,894110
1,894297,894297
1,894383,894383
1,894567,894567
1,894815,894815
1,894903,894903
1,903228,903228
1,903363,903363
1,903543,903543
1,904744,904744
1,904896,904896
1,904978,904978
1,905414,905414
1,905546,905546
1,905634,905634
1,905928,905928
1,906138,906138
1,911859,911859
1,912031,912031
1,912160,912160
1,912694,912694
1,912782,912782
1,913184,913184
1,913389,913389
1,913553,913553
1,913721,913721
1,913882,913882
1,914002,914002
1,914162,914162
1,915872,915872
1,916036,916036
1,917071,917071
1,917206,917206
1,917611,917611
1,922662,922662
1,922826,922826
1,922994,922994
1,923162,923162
1,923330,923330
1,923540,923540
1,929159,929159
1,929359,929359
1,929519,929519
2,809131,809131
2,809625,809625
2,809824,809824
2,810166,810166
2,810286,810286
2,810550,810550
2,812150,812150
2,812324,812324
2,812493,812493
2,812676,812676
2,812808,812808
2,815263,815263
2,816270,816270
2,816434,816434
2,821517,821517
2,821707,821707
2,822075,822075
2,822379,822379
2,822584,822584
2,822707,822707
2,824225,824225
2,825459,825459
2,825541,825541
2,826140,826140
2,826184,826184
2,826624,826624
2,826668,826668
2,826888,826888
2,827329,827329
2,827492,827492
2,828571,828571
2,828692,828692
2,828736,828736
2,829416,829416
2,829536,829536
2,832134,832134
2,832175,832175
2,833442,833442
2,833793,833793
2,833832,833832
2,834437,834437
2,835790,835790
2,836402,836402
2,838240,838240
2,840488,840488
2,840611,840611
2,841122,841122
2,842415,842415
2,842458,842458
2,872976,872976
2,873170,873170
2,873210,873210
2,874087,874087
2,874131,874131
2,874513,874513
2,879105,879105
2,879402,879402
2,879490,879490
2,880559,880559
2,881921,881921
2,882762,882762
2,883214,883214
2,884533,884533
2,886405,886405
2,886493,886493
2,886757,886757
2,886845,886845
2,887718,887718
2,887763,887763
2,888747,888747
2,888945,888945
2,888986,888986
2,889235,889235
2,889443,889443
2,890597,890597
2,891144,891144
2,891276,891276
2,891364,891364
2,891975,891975
2,892652,892652
2,894747,894747
2,894919,894919
2,895159,895159
2,895305,895305
2,895477,895477
2,895781,895781
2,897498,897498
2,897615,897615
2,899005,899005
2,899173,899173
2,900018,900018
2,900135,900135
2,901380,901380
2,901468,901468
2,901864,901864
2,902509,902509
2,902550,902550
2,903739,903739
2,903780,903780
2,904359,904359
2,904566,904566
2,904608,904608
2,905225,905225
2,905351,905351
2,908142,908142
2,909253,909253
2,913836,913836
2,916907,916907
2,917067,917067
2,917196,917196
2,917382,917382
2,918042,918042
2,925737,925737
2,925921,925921
3,809272,809272
3,809477,809477
3,809662,809662
3,809794,809794
3,809970,809970
3,810146,810146
3,810322,810322
3,810542,810542
3,810718,810718
3,810850,810850
3,811026,811026
3,811246,811246
3,811378,811378
3,811554,811554
3,811684,811684
3,811816,811816
3,812168,812168
3,812344,812344
3,812520,812520
3,812675,812675
3,812757,812757
3,813044,813044
3,813210,813210
3,813331,813331
3,813936,813936
3,813976,813976
3,814447,814447
3,814947,814947
3,815062,815062
3,815431,815431
3,815636,815636
3,817505,817505
3,817686,817686
3,817809,817809
3,819765,819765
3,819900,819900
3,820023,820023
3,821909,821909
3,821991,821991
3,822215,822215
3,822257,822257
3,825809,825809
3,825895,825895
3,826482,826482
3,826570,826570
3,830488,830488
3,830804,830804
3,830930,830930
3,831140,831140
3,831312,831312
3,831463,831463
3,831645,831645
3,831812,831812
3,831978,831978
3,832126,832126
3,832315,832315
3,832470,832470
3,832634,832634
3,832798,832798
3,833003,833003
3,833156,833156
3,833282,833282
3,833454,833454
3,833618,833618
3,833786,833786
3,833954,833954
3,834080,834080
3,834269,834269
3,834458,834458
3,834592,834592
3,834797,834797
3,834962,834962
3,835104,835104
3,835256,835256
3,835424,835424
3,835634,835634
3,835802,835802
3,835970,835970
3,836138,836138
3,836264,836264
3,836474,836474
3,836642,836642
3,836810,836810
3,836978,836978
3,837104,837104
3,837272,837272
3,837482,837482
3,837650,837650
3,837734,837734
3,838027,838027
3,838198,838198
3,838333,838333
3,838513,838513
3,838695,838695
3,838873,838873
3,839053,839053
3,839413,839413
3,839628,839628
3,839800,839800
3,839972,839972
3,840187,840187
3,840230,840230
3,840488,840488
3,840660,840660
3,840832,840832
3,841010,841010
3,841162,841162
3,841315,841315
3,841511,841511
3,841711,841711
3,841911,841911
3,842071,842071
3,842231,842231
3,842431,842431
3,842591,842591
3,842751,842751
3,842951,842951
3,843111,843111
3,843311,843311
3,843511,843511
3,843671,843671
3,843831,843831
3,844001,844001
3,844155,844155
3,844351,844351
3,844517,844517
3,844671,844671
3,844711,844711
3,883031,883031
3,883191,883191
3,883372,883372
3,883536,883536
3,883700,883700
3,884236,884236
3,884356,884356
3,884573,884573
3,884602,884602
3,885914,885914
3,886898,886898
3,886946,886946
3,889104,889104
3,889237,889237
3,889419,889419
3,889585,889585
3,889727,889727
3,889932,889932
3,890096,890096
3,890178,890178
3,890495,890495
3,891412,891412
3,891654,891654
3,891752,891752
3,893683,893683
3,893827,893827
3,893991,893991
3,894155,894155
3,894319,894319
3,894465,894465
3,894524,894524
3,894829,894829
3,895016,895016
3,895180,895180
3,895344,895344
3,895508,895508
3,895631,895631
3,896000,896000
3,896142,896142
3,896820,896820
3,896902,896902
3,897353,897353
3,897435,897435
3,898870,898870
3,898969,898969
3,899485,899485
3,900046,900046
3,901371,901371
3,901535,901535
3,901716,901716
3,901863,901863
3,901986,901986
3,902181,902181
3,902355,902355
3,902536,902536
3,902699,902699
3,902806,902806
3,903032,903032
3,903216,903216
3,903298,903298
3,903544,903544
3,903740,903740
3,903913,903913
3,904077,904077
3,904231,904231
3,904405,904405
3,904570,904570
3,904742,904742
3,904928,904928
3,905061,905061
3,905225,905225
3,905389,905389
3,905583,905583
3,905753,905753
3,905939,905939
3,906127,906127
3,906281,906281
3,906496,906496
3,906795,906795
3,906973,906973
3,907070,907070
3,907425,907425
3,907648,907648
3,907804,907804
3,907963,907963
3,908122,908122
3,908246,908246
3,908410,908410
3,908574,908574
3,908738,908738
3,908957,908957
3,909107,909107
3,909307,909307
3,909476,909476
3,909640,909640
3,910185,910185
3,910337,910337
3,910501,910501
3,910583,910583
3,910870,910870
3,913216,913216
3,913400,913400
3,913546,913546
3,913659,913659
3,913864,913864
3,913946,913946
3,914364,914364
3,914529,914529
3,914734,914734
3,914890,914890
3,915021,915021
3,915185,915185
3,915388,915388
3,915546,915546
3,915751,915751
3,915882,915882
3,916087,916087
3,916251,916251
3,916415,916415
3,916579,916579
3,916738,916738
3,916906,916906
3,917074,917074
3,917200,917200
3,917368,917368
3,917536,917536
3,917704,917704
3,917914,917914
3,918082,918082
3,918208,918208
3,918418,918418
3,918586,918586
3,918754,918754
3,918880,918880
3,919089,919089
3,919258,919258
3,919426,919426
3,919594,919594
3,919720,919720
3,919905,919905
3,920069,920069
3,920233,920233
3,920366,920366
3,920530,920530
3,920694,920694
3,920854,920854
3,920981,920981
3,921148,921148
3,921309,921309
3,921400,921400
3,921778,921778
3,921988,921988
3,922156,922156
3,922326,922326
3,922506,922506
3,922618,922618
3,922752,922752
3,924237,924237
3,924413,924413
3,924545,924545
3,925073,925073
3,927053,927053
3,928593,928593
3,928813,928813
3,929177,929177
3,929297,929297
4,827869,827869
4,827912,827912
4,828035,828035
4,837279,837279
4,837279,837301
4,837465,837465
4,837670,837670
4,838591,838591
4,838613,838613
4,850176,850176
4,850257,850257
4,896247,896247
4,896263,896263
4,897257,897257
4,897288,897288
4,907869,907869
4,907978,907978
4,908019,908019
5,809036,809036
5,826136,826136
5,827536,827536
5,827763,827763
5,827891,827891
5,827936,827936
5,828341,828341
5,828566,828566
5,828701,828701
5,850931,850931
5,851111,851111
5,851156,851156
5,880623,880623
5,881484,881484
5,882029,882029
5,883543,883543
5,885221,885221
5,885550,885550
5,885626,885626
5,885851,885851
5,891244,891244
5,891355,891355
5,892116,892116
5,892875,892875
5,893186,893186
5,893366,893366
5,893526,893526
5,893546,893546
5,894311,894311
5,894401,894401
5,894581,894581
5,894761,894761
5,894986,894986
5,895175,895175
5,895360,895360
5,895532,895532
5,895674,895674
5,896156,896156
5,896201,896201
5,898856,898856
5,898991,898991
5,903023,903023
5,912699,912699
5,915191,915191
5,925901,925901
5,925946,925946
6,803752,803752
6,809831,809831
6,809871,809871
6,811888,811888
6,812031,812031
6,812151,812151
6,814231,814231
6,814751,814751
6,814791,814791
6,815415,815415
6,817717,817717
6,819190,819190
6,819762,819762
6,819848,819848
6,821764,821764
6,822009,822009
6,822784,822784
6,823268,823268
6,825133,825133
6,825265,825265
6,826071,826071
6,826271,826271
6,826471,826471
6,826911,826911
6,827071,827071
6,827111,827111
6,829591,829591
6,829631,829631
6,829911,829911
6,830808,830808
6,832991,832991
6,833151,833151
6,833275,833275
6,833311,833311
6,838000,838000
6,838180,838180
6,838340,838340
6,838380,838380
6,866759,866759
6,869253,869253
6,870467,870467
6,870599,870599
6,872125,872125
6,872194,872194
6,872660,872660
6,872766,872766
6,873470,873470
6,873514,873514
6,873910,873910
6,873998,873998
6,875479,875479
6,875641,875641
6,876548,876548
6,877558,877558
6,878496,878496
6,878754,878754
6,878797,878797
6,888951,888951
6,888991,888991
6,889591,889591
6,889711,889711
6,890791,890791
6,890951,890951
6,891111,891111
6,891271,891271
6,891591,891591
6,891671,891671
6,892161,892161
6,892271,892271
6,894013,894013
6,894030,894030
6,894245,894245
6,895354,895354
6,895935,895935
6,896067,896067
6,896639,896639
6,897008,897008
6,897035,897035
6,897664,897664
6,898074,898074
6,898454,898454
6,900167,900167
6,901505,901505
6,906651,906651
6,906739,906739
6,914770,914770
6,920082,920082
6,920205,920205
6,920369,920369
6,920451,920451
6,923905,923905
6,924073,924073
6,924202,924202
6,924991,924991
6,925229,925229
6,925317,925317
6,926578,926578
7,863600,863600
7,863810,863810
7,863978,863978
7,864062,864062
7,865948,865948
7,866082,866082
7,882539,882539
7,882739,882739
7,883409,883409
7,883568,883568
7,883732,883732
7,883820,883820
7,891485,891485
7,905416,905416
7,905434,905434
7,905753,905753
7,905846,905846
7,906124,906124
7,906310,906310
7,907084,907084
7,913198,913198
7,913209,913209
7,913705,913705
7,914677,914677
7,914829,914829
7,918833,918833
8,809272,809272
8,809463,809463
8,810169,810169
8,810243,810243
8,810538,810538
8,810624,810624
8,812183,812183
8,812259,812259
8,813932,813932
8,814016,814016
8,815809,815809
8,816665,816665
8,819598,819598
8,822124,822124
8,822731,822731
8,825808,825808
8,825907,825907
8,827258,827258
8,836112,836112
8,836153,836153
8,836823,836823
8,837249,837249
8,838993,838993
8,840502,840502
8,840546,840546
8,841418,841418
8,845185,845185
8,845317,845317
8,845397,845397
8,879717,879717
8,880798,880798
8,880828,880828
8,882046,882046
8,882198,882198
8,882240,882240
8,883633,883633
8,883740,883740
8,884921,884921
8,884994,884994
8,885359,885359
8,886276,886276
8,886316,886316
8,886496,886496
8,888234,888234
8,888266,888266
8,890088,890088
8,890713,890713
8,892971,892971
8,893097,893097
8,894449,894449
8,894659,894659
8,894701,894701
8,895026,895026
8,897302,897302
8,898318,898318
8,902129,902129
8,906762,906762
8,908753,908753
8,908795,908795
8,913589,913589
8,916948,916948
8,918416,918416
8,918425,918425
8,919347,919347
8,919754,919754
8,919787,919787
8,920753,920753
8,921990,921990
8,922117,922117
8,922360,922360
8,923553,923553
8,923839,923839
9,808460,808460
9,809440,809440
9,809604,809604
9,810711,810711
9,810752,810752
9,813007,813007
9,813212,813212
9,813294,813294
9,813589,813589
9,813704,813704
9,813985,813985
9,814444,814444
9,814606,814606
9,814729,814729
9,814934,814934
9,814975,814975
9,815262,815262
9,815443,815443
9,815631,815631
9,815713,815713
9,816451,816451
9,817255,817255
9,819239,819239
9,819284,819284
9,821904,821904
9,821996,821996
9,823622,823622
9,823790,823790
9,824118,824118
9,824282,824282
9,824405,824405
9,824610,824610
9,824774,824774
9,825799,825799
9,825963,825963
9,826004,826004
9,826291,826291
9,826332,826332
9,826783,826783
9,827260,827260
9,827398,827398
9,827562,827562
9,827767,827767
9,827890,827890
9,827931,827931
9,837282,837282
9,837320,837320
9,842580,842580
9,842773,842773
9,842896,842896
9,843306,843306
9,843370,843370
9,877623,877623
9,877828,877828
9,877992,877992
9,878197,878197
9,878279,878279
9,878771,878771
9,878812,878812
9,881846,881846
9,882010,882010
9,882051,882051
9,900020,900020
9,900173,900173
9,900352,900352
9,900460,900460
9,901075,901075
9,901239,901239
9,901362,901362
9,903394,903394
9,903535,903535
9,903740,903740
9,903904,903904
9,904068,904068
9,904150,904150
9,908754,908754
9,908838,908838
9,920976,920976
9,921165,921165
9,921288,921288
9,921493,921493
9,921657,921657
9,921821,921821
9,921985,921985
9,922149,922149
9,922313,922313
9,922477,922477
9,922682,922682
9,922764,922764
9,922893,922893
9,924404,924404
9,924568,924568
9,924732,924732
9,924896,924896
9,925060,925060
9,925224,925224
9,925388,925388
9,925552,925552
9,925716,925716
10,804615,804615
10,811559,811559
10,832828,832828
10,832947,832947
10,833133,833133
10,833928,833928
10,834593,834593
10,834773,834773
10,870515,870515
10,889881,889881
10,895670,895670
10,897717,897717
10,914449,914449
10,920072,920072
10,920518,920518
10,920595,920595
10,920775,920775
10,921600,921600
11,806333,806333
11,813205,813205
11,813246,813246
11,815227,815227
11,815669,815669
11,840688,840688
11,840818,840818
11,840861,840861
11,841253,841253
11,842042,842042
11,842990,842990
11,847355,847355
11,849645,849645
11,853190,853190
11,855280,855280
11,855421,855421
11,855598,855598
11,855774,855774
11,855906,855906
11,856081,856081
11,856214,856214
11,856390,856390
11,856433,856433
11,857763,857763
11,858020,858020
11,858101,858101
11,860303,860303
11,863508,863508
11,863718,863718
11,863958,863958
11,864134,864134
11,864310,864310
11,864618,864618
11,864821,864821
11,864961,864961
11,865129,865129
11,865297,865297
11,865465,865465
11,865542,865542
11,865982,865982
11,866114,866114
11,866289,866289
11,866461,866461
11,866961,866961
11,867082,867082
11,867273,867273
11,873431,873431
11,873764,873764
11,880635,880635
11,880679,880679
11,881115,881115
11,881163,881163
11,882339,882339
11,882395,882395
11,883040,883040
11,884478,884478
11,884872,884872
11,885218,885218
11,885944,885944
11,886127,886127
11,886247,886247
11,887092,887092
11,887224,887224
11,887400,887400
